sample_index,simulation_id,candidate_id,source,source_class,parameter_vector_hash,qsim_sha256
105,DEEPCAL500-SOBOL-0026,DEEPCAL500-SOBOL-0026,sobol_extension,broad,2cf880119aa6a43360e5c7c0bc63ea6cea41aec74b50776a18908eb4839d6727,d137b31d0891b427cc8742599c41e38c2cb430d7d9c4eb8093701fe845bcfb3a
106,DEEPCAL500-SOBOL-0027,DEEPCAL500-SOBOL-0027,sobol_extension,broad,41ce55d595b2042dd2516385ccd4859315194713c1e167fcb250aa817bae5ed1,ee106a50e4c5075e00b85311b92b7fda4e26425cdb33efb23b918a7838a51afe
107,DEEPCAL500-SOBOL-0028,DEEPCAL500-SOBOL-0028,sobol_extension,broad,82d61fde02621437aacb86e5788da9899fc00d82f3da0624e71d64ec20b47f12,d7f531049a0f3f760825c36a7c129008f36773c2a1231e406ad450fe0b3ded5a
108,DEEPCAL500-SOBOL-0029,DEEPCAL500-SOBOL-0029,sobol_extension,broad,688a091777b0cde56525023021cbd881c49ed28400182f8068adc094518ba1f2,b65ab03aad3219deb7b9b51dffdee27e56bee8ac2df00f09485618a8ed157fae
109,DEEPCAL500-SOBOL-0030,DEEPCAL500-SOBOL-0030,sobol_extension,broad,8d03b49eae9b271759d2cf3f21149020abba43da8d59e810858156a2f8a70fcb,f6cc0502243f2ef7fd69eb247bb20f713ac5cae9d2babd847d7da22e17f6c508
110,DEEPCAL500-SOBOL-0031,DEEPCAL500-SOBOL-0031,sobol_extension,broad,ab39661bf7b1f4b6dbf00636211e0920be76a892e6a583d4f57cf3acad2e075b,01724bdc50489a57834154cf5b0fe901d188d066847431cebfb30e08ffc45e48
111,DEEPCAL500-SOBOL-0032,DEEPCAL500-SOBOL-0032,sobol_extension,broad,d598ecfcc8d4296b6275b0a68f8dac39c123af9e5e49782eb803f2498eca2351,498f698b5cf97232e7eeda9b5b8a7eaaed90bf343c7a9cbf1ad4e5249e7f6bab
112,DEEPCAL500-SOBOL-0033,DEEPCAL500-SOBOL-0033,sobol_extension,broad,fcbfc407021a7cd664176da8e77d8c35a1860e2b9b4585d01be822c2bf7b4b56,44495d992386ba496b256b79895e4a957cefc029ed46b547539bb903fffcbd6a
113,DEEPCAL500-SOBOL-0034,DEEPCAL500-SOBOL-0034,sobol_extension,broad,76b39e868eb5bf92df5189663c93708a9251c1a728ce92a1a8cf20544bbf22f4,f7009a05a14d7ca97139bc4e0837addc86e5036a77227fa7c3c45a2567474c3e
114,DEEPCAL500-SOBOL-0035,DEEPCAL500-SOBOL-0035,sobol_extension,broad,224c39b5bea9ba62b7203b28f0f742d0ecb4da2dc72fd3c73da630fd4dab4130,6b3d9d13a182c6861acc15d59e6a2b6198f20fcc8cdca616d39334f164da195b
115,DEEPCAL500-SOBOL-0036,DEEPCAL500-SOBOL-0036,sobol_extension,broad,78b847d20cecbe75dcff4e538846289e63821853a0df91d5dc67edbf080d3aa7,d2cf2b72635c3bca2bbc2edb2c2453cfa066450cb6556efc82bf9f800de371f8
116,DEEPCAL500-SOBOL-0037,DEEPCAL500-SOBOL-0037,sobol_extension,broad,274365ca6f43ca581a8940a4b73ffd3b1031e9b71f973a37123acee9953be2a9,f57fa8c14d5fa364deebd344f1c8cef911e5c7a8009d788708df8d84a35726c2
117,DEEPCAL500-SOBOL-0038,DEEPCAL500-SOBOL-0038,sobol_extension,broad,4a9c158c307a11cc34a63411856e7e8c5463acdfc6ca743cbb22bc75a681bb57,e385a2be8cf1dae91383471d2ee1946ea67cd2d5e563148dc4071d580cb569c2
118,DEEPCAL500-SOBOL-0039,DEEPCAL500-SOBOL-0039,sobol_extension,broad,1c2d154bd7cfc4355676493c208195919c6f1a97a88d0cd67d4f69bcd428976d,f8db52cb864a8945fa5be5f57f7eef326469e47f51519ef13fc8fdfbcba28ef5
119,DEEPCAL500-SOBOL-0040,DEEPCAL500-SOBOL-0040,sobol_extension,broad,2e36335e1248572e2fc7cd8c71706a74123fb39a136eea40031a7fc76eae9fe6,613759b4abb984ff332f837ddbf2c4130abb0b98be9573e1dd25b5cc7f963686
120,DEEPCAL500-SOBOL-0041,DEEPCAL500-SOBOL-0041,sobol_extension,broad,cae1bdf01514c9ece1aba5b60b315eb85c8567f2e9e27095d05620699f69105d,ad9a06545452c90cd5be785386942c751d5225d3d3ca44c9fe6e704d10ec2f69
121,DEEPCAL500-SOBOL-0042,DEEPCAL500-SOBOL-0042,sobol_extension,broad,06fe7a650664c258968ed92aa1654242b53ef7147a02ba62f70dd7d2b17cff9b,6538770cc9dfaea13b110a14400237de849fa81f242529ca9b26de9ebcfd016c
122,DEEPCAL500-SOBOL-0043,DEEPCAL500-SOBOL-0043,sobol_extension,broad,ce729d275cce6aca955d95957dec107c2829995833854b91dce66e841ec87882,842413c8afec568e87fd0e8cb13154a7fd052fdd0dde544ab4ba06ce1d9531f5
123,DEEPCAL500-SOBOL-0044,DEEPCAL500-SOBOL-0044,sobol_extension,broad,5419d21dc7819b9cc6f368b6013dc1e6a263283b4c07f32e72f21bbf2715bdd4,9ec97df4c7419c1a2478fe3781121711f3103403c557db4bd657f07aa1bc870c
124,DEEPCAL500-SOBOL-0045,DEEPCAL500-SOBOL-0045,sobol_extension,broad,80571c26f3b431d9a3bdc789de5038a400b7c23bfc3a08b1490986a7a5d25428,7edec6a274c435af124e24191751eb949fcbd4a1940257ea986283b942c8e92c
125,DEEPCAL500-SOBOL-0046,DEEPCAL500-SOBOL-0046,sobol_extension,broad,ee6ee63ea30b95ad4f5d7f4b0b3d39757d6330aabe8a360373caf4f6335116ff,26a8b0ac3fd898256fa116ec355330c552a040bf5cc82042c98d3c4c3b84e1d2
126,DEEPCAL500-SOBOL-0047,DEEPCAL500-SOBOL-0047,sobol_extension,broad,a4c1c2e84d59a61f46d48ba37388c1576c918184eeea3ca70ed1dae3ca7f8196,9aafabffc972b2eab079ce7debb98e2eab5a04e2449f54ac5b051f24dc21ce71
127,DEEPCAL500-SOBOL-0048,DEEPCAL500-SOBOL-0048,sobol_extension,broad,f6009e3137ebc89234b84439745d9effebbd64844145d56319c63b3515898956,fa9bc95a347cd6900b9d750932ace17919aea8dbacfe8d54e5ae8fa95e743101
128,DEEPCAL500-SOBOL-0049,DEEPCAL500-SOBOL-0049,sobol_extension,broad,f647b828401b4d3d306b38f503b920a95db47951fb1f9270fa27cd9dba7e8d6a,11b673b6426a70133c3e5bc07d0c47de4af2c0a8b718d0de61d0980baf55fc60
129,DEEPCAL500-SOBOL-0050,DEEPCAL500-SOBOL-0050,sobol_extension,broad,e5d112a2a3389ef794504b48ccf262247fb4f262bf88eee622f65b0169850838,ebb26a8edd909812c78ec4fa4f5e12d237f1911732197d4ff845ebed5068a74d
130,DEEPCAL500-SOBOL-0051,DEEPCAL500-SOBOL-0051,sobol_extension,broad,e368716c7fac415f1e638f7a2cfb67d182b59a5c016e8f3db78253c9177cfafd,08efec665188f14ce1b1a593c5103fb0c430ffd89ea1f974722c5edfaf94210e
131,DEEPCAL500-SOBOL-0052,DEEPCAL500-SOBOL-0052,sobol_extension,broad,88fe64e6fe5c142327a46bd2bb3e7a56aef23459976db7d7980d03d90b3e2711,efe36a13c19e52c803719e057548bcda13831ae84988f4ba5ad184af2100ba7f
132,DEEPCAL500-SOBOL-0053,DEEPCAL500-SOBOL-0053,sobol_extension,broad,25b3f9271a62129f700f122b4ec5080dd57abde8db3329b77017a09ec4f75d3c,6cefadf0387c40164aa7a277fed9e21004af336ffe4966022a7323cba5d16a3b
133,DEEPCAL500-SOBOL-0054,DEEPCAL500-SOBOL-0054,sobol_extension,broad,9289298f17812a7e95f56c540d5c190a95bd13e924117d98a8370312db2bb389,52367c9ce6803d5ab97f7883dd2d162d005c90d1f7227a007161c7772cbe809d
134,DEEPCAL500-SOBOL-0055,DEEPCAL500-SOBOL-0055,sobol_extension,broad,842b7266d3416de617731e539a2def876de1a763009e0380367f70784350b95d,a90c7095d883da239195dc9ba87832f9f5df85505de5e62861be24e654837759
135,DEEPCAL500-SOBOL-0056,DEEPCAL500-SOBOL-0056,sobol_extension,broad,260c718908c2c6d1475425c12eda3bfd4a792bae67502983fecd12ac02f52372,c85c5546dd0a13479ecf5e7599539b88ac41245f1b5e37b5cccf68d44bcb4681
136,DEEPCAL500-SOBOL-0057,DEEPCAL500-SOBOL-0057,sobol_extension,broad,6fa5ea2cca6c6bc022244ea0612e735aee8fb8ee4c0e57d453ddb44d65ff639f,cf4e4f849fcbfc24819121105d6ee3ffd1d2c6a93cde93619ea2f0a483363d9c
137,DEEPCAL500-SOBOL-0058,DEEPCAL500-SOBOL-0058,sobol_extension,broad,8c6751c99df98bb95278e699cca370a0e81b0185ea99c2b91bc3899ae7aa1111,67d141c57c22e683a6d95dc70bf53653fb9e4dbb76a0485b669047afbade7cb2
138,DEEPCAL500-SOBOL-0059,DEEPCAL500-SOBOL-0059,sobol_extension,broad,4e69db64166e279827aa46dab9219fe1ec8146025420fc4dc8115f6b42fd80a9,2c30cd98fe76a153dff5acbfa9a6abe503b2d90fad40dd45913ab8de38f09152
139,DEEPCAL500-SOBOL-0060,DEEPCAL500-SOBOL-0060,sobol_extension,broad,c1a05e8afcb14497a06da25db3ff0f16e3d4a944c7372633dc0464c51660d2a5,5d6be43a78a91fbba0611091ea50a4f1d33df16d719da014f0fee32c91f6d4c2
140,DEEPCAL500-SOBOL-0061,DEEPCAL500-SOBOL-0061,sobol_extension,broad,de3aaeb2574eb73b394e126f8dd4ab8efd7c04c6fdaf8a706cbc0d8d71fbe14f,33e0989d0cfeec9d1e4c31da9ab578dd561e2e86e36d5d62ed0c017ed06f104e
141,DEEPCAL500-SOBOL-0062,DEEPCAL500-SOBOL-0062,sobol_extension,broad,b5b07c051086d8dfda4eea897d2c8880c65968cf1235a6393a49bd25d44e96dc,5135f65a1c6895aa9fe4d225c6617f0ffc5d1501c5f9b8563eb8076f961af7d3
142,DEEPCAL500-SOBOL-0063,DEEPCAL500-SOBOL-0063,sobol_extension,broad,b9ec51a4a314771ebc9004ff5e779aaf8079f49879e9b88198efab37ee8f9447,92f2b8365688cade57bec284bde4366b4f213926172828917cf08ba29393f940
143,DEEPCAL500-SOBOL-0064,DEEPCAL500-SOBOL-0064,sobol_extension,broad,0e0eb9f20b37fee877030574491fc3ef128e114af6bcb24541dae688f39c0547,ab8d10c7090dc46abcedebee79cc6cb9e4e05ea799e7aa079ce97e6e7880aa75
144,DEEPCAL500-SOBOL-0065,DEEPCAL500-SOBOL-0065,sobol_extension,broad,6db2ddeda5368e96b89c95603f7b807fef0ae8dcba811535015ad1072d3fce0d,a8ed1e009e4a649abadd8ded66a35085fa6793a2bdce9882a50835188fa8448f
145,DEEPCAL500-SOBOL-0066,DEEPCAL500-SOBOL-0066,sobol_extension,broad,c0bd7c7fcb511d5fd9a6d579aab140363dd0c348a4f6b7974d093ae6a5d9d5cb,7e57b44d5b5cc7e365cf91acf5133099d133e9f9f208a5af86ded54269085671
146,DEEPCAL500-SOBOL-0067,DEEPCAL500-SOBOL-0067,sobol_extension,broad,974a88a1e8df9b9a6bca35fb751b3826252abc155fde578178f97f90ea91f3c0,d4697265daa64bce13d98e59e65669b7ba077078b7a7bea0c12cd14741c49703
147,DEEPCAL500-SOBOL-0068,DEEPCAL500-SOBOL-0068,sobol_extension,broad,3045c8da991982f76744229b5d734be46102d76530d139903cffe536034a3f04,90d6df328b1e2955cff3be09abf0439da6d549f8b7ec6fc409e950cbb98a97db
148,DEEPCAL500-SOBOL-0069,DEEPCAL500-SOBOL-0069,sobol_extension,broad,5ac948d455ff6981ec689652eef7df6aafb482cfb1ec6e511a9e0de97c6ec0a7,29f14d264e4894393334786ebe23af5bc0008a8e633fbd32f01606f50782b396
149,DEEPCAL500-SOBOL-0070,DEEPCAL500-SOBOL-0070,sobol_extension,broad,c6dcfcd3a5a6c5948735eddbd0138e2f49ab0139815d0f4062b9277e39fd1bd1,8b876ec0fb8119e80e7453ba90372b983f2d8a63366d24f2d25b82076fbec4e9
150,DEEPCAL500-SOBOL-0071,DEEPCAL500-SOBOL-0071,sobol_extension,broad,a192c59a12cba3a30c837a43e8d81c1ae8aa1a31f22f798e5c4c2c692b50508d,c3e701e381fc47ea758e80b64dff6f1df8cdfc3b3e3e123ff88bdffeff06e4a5
151,DEEPCAL500-SOBOL-0072,DEEPCAL500-SOBOL-0072,sobol_extension,broad,0147db7659f0a957e06d59bff976e21207307d0ff08b66ce1ee2c8ac68983a8f,48ef9dd9b58e5e53396ade416d29495ccbcad79c2b12e948ecd4df0d6600b4a1
152,DEEPCAL500-SOBOL-0073,DEEPCAL500-SOBOL-0073,sobol_extension,broad,c353daa1848f54b7d4f9e758715325414de13b4c77bee91a3ed3dd599169727c,9c93e251e40821b79e952f90c6375c3883decd3cb3504d96db444419c706afa2
153,DEEPCAL500-SOBOL-0074,DEEPCAL500-SOBOL-0074,sobol_extension,broad,39247f03f66185eb948d7d11c5e30766ac73a5806296301ebd7e27dab871e68c,a219faa6d276f755d9be61fac42a6ddd39b103b4d20d5f5c2bc9efee41f51450
154,DEEPCAL500-SOBOL-0075,DEEPCAL500-SOBOL-0075,sobol_extension,broad,b2e6e0816301f0db6ed1bd780d301dc626745a6e5031481d89716e7217122277,56730168d05fb99cecd1b84bcf260c06123bef0938c58e25e4903ecf28c7e0fa
155,DEEPCAL500-SOBOL-0076,DEEPCAL500-SOBOL-0076,sobol_extension,broad,d6fefca9b8be64269429281a7e4f6e8b44e5c66068cd25600d4655aacf616586,360b0e8adef830841d3700d0840489aba73a1c6e9ef94728b21321a35043f761
156,DEEPCAL500-SOBOL-0077,DEEPCAL500-SOBOL-0077,sobol_extension,broad,34f9a5485912773c9c74ea92256ca6efc07dfd514d2f11f72aaa28bc40af5a21,14b62f901100d44fb1d466f9396f9f71dd99679d4b8f87c8a110de36f7d0a8fa
157,DEEPCAL500-SOBOL-0078,DEEPCAL500-SOBOL-0078,sobol_extension,broad,0d46be250067056b28702e04bca38a66e44c129f609ef00a1ce1c48efa94e61c,edd1e00cbd8b6b16a68309925ead7cecc0095fff89452897627b15acf280bf49
158,DEEPCAL500-SOBOL-0079,DEEPCAL500-SOBOL-0079,sobol_extension,broad,6fae569c9cb068f2e7ebd2dcf7289bfbb9faea2662d0bf3cacea2a4807ebd969,c5d47e9db3a5f057d6210a523bb1ef5df75aa6b31924a615281791a671f73aee
159,DEEPCAL500-SOBOL-0080,DEEPCAL500-SOBOL-0080,sobol_extension,broad,615b3fe5aa5a3d308bb9254806ecfbf1b43b54c077a62cc54f1fc7e03741de81,d2124c60fb33566c0f8c29cfd7106e964cc61c89b206500a4bddfc10b91671f0
160,DEEPCAL500-SOBOL-0081,DEEPCAL500-SOBOL-0081,sobol_extension,broad,5f2dc80a683bb734adc8450bda638ed440d3c750f70f29c26c0d9eeb0ed758c6,00e538997da9725171e9aaf6f05bd0a241e9cff09e88f4df03ab1eac48f76154
161,DEEPCAL500-SOBOL-0082,DEEPCAL500-SOBOL-0082,sobol_extension,broad,4e47090945f02ca25b88746c117f52afa85fffc5b0f18c6e33b13f4497a3b939,75f248f4c38ff26da59ea6d97de6a242fad02b6742dad1b2612bbad92407ef7e
162,DEEPCAL500-SOBOL-0083,DEEPCAL500-SOBOL-0083,sobol_extension,broad,fd2cb36104edd5c87a94d9ef636b9dd39664453059669a47ace005e6f2552a58,50c003f62f824b0c2bad5c94aa99e894572e69047c30ecfa5055818545489bcd
163,DEEPCAL500-SOBOL-0084,DEEPCAL500-SOBOL-0084,sobol_extension,broad,1bea648d66a36c4be6f9b1ed380429a39026bdd067fc5d2d0e3a089c94f8cfbf,be9b74a14041fe29ad026b8e52e1a0d37c0cf2e22b29826066b8c837fe66227c
164,DEEPCAL500-SOBOL-0085,DEEPCAL500-SOBOL-0085,sobol_extension,broad,b2476ad086359df6aebab1dcb3eb64f773ff7aee898eb42972c952ce96974683,d49e6a99406edf2f30dd1e7174a19a7f824feb949e0a0ec1599e445f56e4c38f
165,DEEPCAL500-SOBOL-0086,DEEPCAL500-SOBOL-0086,sobol_extension,broad,b2a4afba84bc41f6d4f7792433dfb924f43f927fb3ae970d6d207dd14ce1ded6,f893670efd5f3bd6b553de3ef580bc371f8895dff2199668b0a05a85fdda5c1f
166,DEEPCAL500-SOBOL-0087,DEEPCAL500-SOBOL-0087,sobol_extension,broad,764c1efb3f4944678ebdae91e58ed2548f4c465aa306a508f68bf9e46801f5e7,d2432c4a16136fb25a80fde0c97157e3ae878b518ea15861ba23f648cd2c60cd
167,DEEPCAL500-SOBOL-0088,DEEPCAL500-SOBOL-0088,sobol_extension,broad,f347949257780c4857101e586f8e4aa5749de9c9d9a17d707d90f06aee1bb94f,9fb4b4899e69d53126d01e6a11551d3910a1be7608b730a67652d1f29a3b991b
168,DEEPCAL500-SOBOL-0089,DEEPCAL500-SOBOL-0089,sobol_extension,broad,f4b711a0450de1042aa282abc74d0fbf337444171c96c08d76ff1762b6f72b18,c3242dfa139f36cc4a0d3208f1a38a74e1f4bec15f549784eed237cad14a3c63
169,DEEPCAL500-SOBOL-0090,DEEPCAL500-SOBOL-0090,sobol_extension,broad,a6eb97212d20d08787b89610c6d6afc53c83041a841cfe1e033f7012a950b3db,42c582157010be327090b48b4985ccb850c09e585a90109cf9c21a372dfc5d4e
170,DEEPCAL500-SOBOL-0091,DEEPCAL500-SOBOL-0091,sobol_extension,broad,ca723c3f7075ae499323fdd6c5b4fa4b412af28c6023f80ad60b23fd46e26fbb,56592bd3a7a2aa7df92f29887d9a51c61d6834d6cdb59c0b7edc9b41e207920e
171,DEEPCAL500-SOBOL-0092,DEEPCAL500-SOBOL-0092,sobol_extension,broad,1365d00a34f1efcba1b5719b0c467cd0216324adb304f71c6e0c936181964e8b,b9ee04773fdefda7c9a03a768a7f1daf0acd3e17dafca96e6dcec239ac6fb5ad
172,DEEPCAL500-SOBOL-0093,DEEPCAL500-SOBOL-0093,sobol_extension,broad,d87815bdf2b5c740261a22cbc41aa58c64a856d637f36454f633436fab6a6f48,95addc79507b97229aabb96a6900252fb9753166c39ddc859ab417d381f5b838
173,DEEPCAL500-SOBOL-0094,DEEPCAL500-SOBOL-0094,sobol_extension,broad,bbb0af95a91f59f253fc7ed43f0f20ebb5483760859d7ff9a3be6b84d39e55dd,48bcbb02cc41312d04e3491a486465478964cef4afe42403c35945a3a02680fc
174,DEEPCAL500-SOBOL-0095,DEEPCAL500-SOBOL-0095,sobol_extension,broad,0e71fd04ad2af617efcf0c2acd0fd62e30dbb55c6d55bae82319fc45d8b4846c,96fea3d9286840b83fa1133dc62282455643cb764f187acf8962d51bd0c27106
175,DEEPCAL500-SOBOL-0096,DEEPCAL500-SOBOL-0096,sobol_extension,broad,18d9fc2123f95ae62c691ab9ae4acf5617853209c6d2405845949816f576f7b0,b4d925a00264964a44a8634268e185bed6558171669a69c05b7096b1de503d1f
176,DEEPCAL500-SOBOL-0097,DEEPCAL500-SOBOL-0097,sobol_extension,broad,88a80b8967ad8cfe55b090a0d9f9cbe0a92a037749e5df36406b94be52d0071f,8729db62a4ebee0fa677c6736816552dbfa2c7f38a346cdbeb16d43e8ae0d674
177,DEEPCAL500-SOBOL-0098,DEEPCAL500-SOBOL-0098,sobol_extension,broad,2e829c30bfa73a650219229fe469d51ec797b4492ff25ea76c0ab0264d8d1692,7c398460ec3c52b785654957debe5c1a82e0c90a2129557dae57e96e04a2b5bb
178,DEEPCAL500-SOBOL-0099,DEEPCAL500-SOBOL-0099,sobol_extension,broad,3046a37a7ed5473a1b0223472a09e674e750a2b36eaf72aec15599d59babf111,83df5c81ac32f0dba18bb87cd64656a79d0446cf0f4239468b91dbac6813dfd2
179,DEEPCAL500-SOBOL-0100,DEEPCAL500-SOBOL-0100,sobol_extension,broad,061e15e90b72c3ed23201d17c9806b92ec01cc4c9fe96f8f5333ffed342f6ee9,6769949f312c2521800bb7266eb8cf659dad49171c8cd8a4d765e122630ca60a
180,DEEPCAL500-SOBOL-0101,DEEPCAL500-SOBOL-0101,sobol_extension,broad,02f3f90ba6af9134f4412a249b11fec524e0d4b3536bc43cdb1f6e5a1c84cd5f,e72a952de3fc7f35e9e07281158e83258dd4ef9bb648b4e1c43ec491836d5c98
181,DEEPCAL500-SOBOL-0102,DEEPCAL500-SOBOL-0102,sobol_extension,broad,0b6d26e63391b4a6284bdf9cb88350b4790e1a776028bd4deca768730c2edd83,c231bac332ad7da0184858c7cff9929557754cc4a60d9f894d6302744db7efdd
182,DEEPCAL500-SOBOL-0103,DEEPCAL500-SOBOL-0103,sobol_extension,broad,c37d6c305180be3e2c2637569df73a1d644adcafa8699f2b92ee205b6dfb171c,c0e799ad68379161b43cca9f0d6f01acc910b3a59e5b6b2f2036ce8dac1b1b3c
183,DEEPCAL500-SOBOL-0104,DEEPCAL500-SOBOL-0104,sobol_extension,broad,d6b9ba1fa032b654023db2f38c1f243050f94341fc99cb540403cc5569ab65e9,b952cf0c491e97c002493138fa6cc09c76bfe8acc7752c52913bc5a9ac455076
184,DEEPCAL500-SOBOL-0105,DEEPCAL500-SOBOL-0105,sobol_extension,broad,ef397595ec8fb6cc41c5daa6ef6f2b89dc1447450a681cf11461d1e7377ac857,1a786e8a1c844046eb9f180539a7e182218517779774c24bdc8506d50ccd9c06
185,DEEPCAL500-SOBOL-0106,DEEPCAL500-SOBOL-0106,sobol_extension,broad,97b652dd2dd0bed110008fe463e3aa7bc7fcc96ef8d224e10224b182a51dbd16,20d2a55d46b0fe1ee85af960a465523a33f9f0481879f8a7a5654cb60be3fc56
186,DEEPCAL500-SOBOL-0107,DEEPCAL500-SOBOL-0107,sobol_extension,broad,3c0db966d49f0d25eaa29cb359d2bd79a40373c7a51ac3f1128f6a76c11a543b,4e796feb01985955cd143ef7bb1e75ce24aad6ac5001a75a7f64bc6bc485baf8
187,DEEPCAL500-SOBOL-0108,DEEPCAL500-SOBOL-0108,sobol_extension,broad,e729ed6985c81f239df877669c5ac9fb22ec77441291c79986bf33b857289031,bc97ceea721e683709b54dacb01ddfcefb6174828d96e5989f478e8b65018c72
188,DEEPCAL500-SOBOL-0109,DEEPCAL500-SOBOL-0109,sobol_extension,broad,b9b2ae7f2b6e5bdd1e805b2dc2b678f98ec113985a9bf05a9eab561c2b112056,d82d1c5557bc5f222d44f8cea4caf48622fdaa26511a75aa268a54eecb48ac32
189,DEEPCAL500-SOBOL-0110,DEEPCAL500-SOBOL-0110,sobol_extension,broad,59726173dbac234562da8211612af97a074726db05cbb903fc94c29e5085d7a2,21f234646a682cbc854797896c24bdbe55854753cabbe5678bc7d0cbef04bb26
190,DEEPCAL500-SOBOL-0111,DEEPCAL500-SOBOL-0111,sobol_extension,broad,6d84670703dea3a214fa110b26f4a5e56d8448cccc3a82f284ccd0a06250c764,9a99ecf8d3b0de5de694689e66118bc75881176a0568c4125f6b13ff465df140
191,DEEPCAL500-SOBOL-0112,DEEPCAL500-SOBOL-0112,sobol_extension,broad,8c8e9fb2913d1b48f7fb6567bad436917562f1c6e87c9bc1312d0fca7dc5b5c5,2e19c90cac5cbcaec55c25a1846023af3fad23e48f1537cb97bfa07e1ae0e07b
192,DEEPCAL500-SOBOL-0113,DEEPCAL500-SOBOL-0113,sobol_extension,broad,a3dd3c168427de8bbc09a61974424ee24ded94923ecd93efe7da600f7e767ae3,4c5e0d1e2877a9ef018260326067f2e41b25754233ecc378b74ae8935c077f06
193,DEEPCAL500-SOBOL-0114,DEEPCAL500-SOBOL-0114,sobol_extension,broad,a4ce819b918bb466ab73beafdc6ad901996c581d964ab110158a7dfc47cb38c9,49e104d6722d763e195d0ccde75eb6027e5c62d3795e5fedf5629b4bb5581f49
194,DEEPCAL500-SOBOL-0115,DEEPCAL500-SOBOL-0115,sobol_extension,broad,964769360353585e87cd59c9bbcb972faf87dd620817480e75d974838bd1f1fc,8685ae17ee68beb772801b0a9fe611ccf8e44691ea38dc07cbeaf7a4b994ca92
195,DEEPCAL500-SOBOL-0116,DEEPCAL500-SOBOL-0116,sobol_extension,broad,1c3512120c5f4ad20de04ea25b454c313613de9a3b6e2b1307f42ec416e4bf5d,dee0bb0ef47050cab142590afb3fef7785cc21193eadd72765c29eed44b8264a
196,DEEPCAL500-SOBOL-0117,DEEPCAL500-SOBOL-0117,sobol_extension,broad,c174d9e135cd862c65fccc35395fe2b9711854d0a570cd3a07d1164b5b2104fb,c1b4c3567b8a6da9780bea24d90460637b5758a66490b63877191111a6ac78f4
197,DEEPCAL500-SOBOL-0118,DEEPCAL500-SOBOL-0118,sobol_extension,broad,d99b4e5a4757e3996d1b34a87c995d7c239ed8d0812111a1c95518773f4382b8,f99793c62b5d8f44d4aaf786d03174bf0304eae39ed4e3193122dfbdf89a0494
198,DEEPCAL500-SOBOL-0119,DEEPCAL500-SOBOL-0119,sobol_extension,broad,3f6cf2b7c7122bc20f3577400b761906e827b5f43e005995433df313353485f5,20e2597ea20f4d41adb9d89e808de7a8d986aa3b53e937ddaa3baf6ce830cb2e
199,DEEPCAL500-SOBOL-0120,DEEPCAL500-SOBOL-0120,sobol_extension,broad,30084fd6b892ac037cc67174a2df447f2c2e27efdc04f6954b564fc3d389a170,28c8aaa9847339093b1c52b70228010834bab10e75ddef57f3f57b3bd4b06e8b
200,DEEPCAL500-SOBOL-0121,DEEPCAL500-SOBOL-0121,sobol_extension,broad,cee10a4fbf545814841f6fe56d71382c5ff1577dafbb0a9054b0f9fd384a39e2,aace90ef7595d4dfa75b6f07e4ab17078f021c6833ed0474f5b2ac24bc28e218
201,DEEPCAL500-SOBOL-0122,DEEPCAL500-SOBOL-0122,sobol_extension,broad,11fd2c3005792f5e16fb9bbd1dd2d9abff62be30f10b3cb666b34c057cc1f0ac,2522212fee5764a1bf73adf755d8837945db8b852eccef5af75d68ef0f72bdea
202,DEEPCAL500-SOBOL-0123,DEEPCAL500-SOBOL-0123,sobol_extension,broad,797fffe1d115c0df86c09ee039ef42a95d818e8a2ca301d74110d29689e7b091,31672c539ee2708d5af45afac91b5379ace955c17e248b37bc223f985481b5f3
203,DEEPCAL500-SOBOL-0124,DEEPCAL500-SOBOL-0124,sobol_extension,broad,323ea1a65721bb287a9261d2d2fe700dd5ceae9370b1ef8acc0c21e144d82896,83aa01ab0402e4258fc421d51de366baeba0545aa4f0f9428bcdaaa60dd84675
204,DEEPCAL500-SOBOL-0125,DEEPCAL500-SOBOL-0125,sobol_extension,broad,d214823cb1edc3814bdc677fc61f8bc696a4ee30d2b79eb5ffcce5d8a86c8b1a,6b7a77da3442b46db8775037f3bb5badfcfbd4d6749fce9224e646e6f93faa52
205,DEEPCAL500-SOBOL-0126,DEEPCAL500-SOBOL-0126,sobol_extension,broad,070980e034b83b71617f18318d61dd46be25fd811230194be3f8dbed3153f236,2a3f5d914b5f2125bc1254d482a0a2112fa68bd1fc58a39d09c815736ce99a84
206,DEEPCAL500-SOBOL-0127,DEEPCAL500-SOBOL-0127,sobol_extension,broad,53ec5a4d38a502b24bdc2a151fcf6317724bbac001ceabe51135d46047c82fc3,ba948c298f0652a3838c4d6438434734cc0002367b714b9fef8a9d91b19179b8
207,DEEPCAL500-SOBOL-0128,DEEPCAL500-SOBOL-0128,sobol_extension,broad,102c7aabd191ec2750c7f5aa131135f39e51b090556a699cc417bc44c8e65da7,4db47279f40d868ac4c6a2209036a79724757b5c01d6db7621c1981bc1aa68e5
208,DEEPCAL500-SOBOL-0129,DEEPCAL500-SOBOL-0129,sobol_extension,broad,22d3a9eb8ed60be3878c2ec651810928833a48cbbecbe3d919cb74281f177452,c43e34dd28d95b4dad51f4c037a2e81b4c957484b7300d001de79484ec248f86
